passID,timestamp,stationRef,vehicleRef,charge,stationAbbr,stationFK,vehicle,vehicleFK,homeCompany,passType
WJX5646477,9/1/2019 00:43,EG02,EC02LZC49528,2.8,EG02,24,EC02LZC49528,31,EG,home
GTQ0716183,9/1/2019 00:52,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
DIM4006595,9/1/2019 01:58,OO02,IC95TLY24827,2.0,OO02,73,IC95TLY24827,85,OO,home
FMX7447301,9/1/2019 02:01,KO08,ED51EWW52190,2.8,KO08,43,ED51EWW52190,13,KO,home
CCT1120986,9/1/2019 02:12,KO09,ED51EWW52190,2.8,KO09,44,ED51EWW52190,13,KO,home
UBU3174102,9/1/2019 03:38,OO01,IC95TLY24827,2.0,OO01,72,IC95TLY24827,85,OO,home
PEJ6840364,9/1/2019 04:16,AO06,PE73VJU23485,2.8,AO06,7,PE73VJU23485,100,AO,home
POM1873220,9/1/2019 04:31,EG08,XE59BZM26378,2.5,EG08,30,XE59BZM26378,60,EG,home
UNO6659001,9/1/2019 05:10,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
JIK3844618,9/1/2019 06:34,EG02,EC02LZC49528,2.8,EG02,24,EC02LZC49528,31,EG,home
KLN6484024,9/1/2019 07:14,KO01,QO77TFN61853,2.2,KO01,36,QO77TFN61853,55,KO,home
ZHC1977550,9/1/2019 07:37,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
FKV7904848,9/1/2019 07:52,EG05,JD78PQD35395,1.0,EG05,27,JD78PQD35395,83,EG,home
NFI8367808,9/1/2019 07:57,KO00,IX01MVL33676,2.5,KO00,35,IX01MVL33676,77,KO,home
LFH0315629,9/1/2019 08:05,GF00,WU78BMX13511,1.0,GF00,21,WU78BMX13511,78,GF,home
XKS4664614,9/1/2019 08:19,NE07,VX68BAR38623,1.5,NE07,61,VX68BAR38623,9,NE,home
UMF7695471,9/1/2019 08:36,EG04,CM15YCB60994,2.0,EG04,26,CM15YCB60994,97,EG,home
SJT4290133,9/1/2019 08:45,KO05,QW79CHL42244,2.8,KO05,40,QW79CHL42244,4,KO,home
ZQV5105168,9/1/2019 09:47,GF00,MA30QLI76818,2.5,GF00,21,MA30QLI76818,26,GF,home
WIU6615713,9/1/2019 09:48,NE11,XF28DGK65250,1.0,NE11,65,XF28DGK65250,27,GF,away
FBN9889844,9/1/2019 09:59,KO08,QO77TFN61853,2.2,KO08,43,QO77TFN61853,55,KO,home
FBN6685344,9/1/2019 10:39,GF00,CK97FAU13897,2.5,GF00,21,CK97FAU13897,82,GF,home
DBF9508600,9/1/2019 11:20,NE07,WY00MLL63827,2.0,NE07,61,WY00MLL63827,79,KO,away
YYN5607187,9/1/2019 13:44,MR02,UA13YTK28483,2.8,MR02,47,UA13YTK28483,63,MR,home
KJW8914761,9/1/2019 13:49,MR07,EZ65FLV39493,2.8,MR07,52,EZ65FLV39493,40,MR,home
HKH2373332,9/1/2019 15:03,OO06,AT19HLV57173,2.8,OO06,77,AT19HLV57173,45,OO,home
BYG4248451,9/1/2019 15:41,OO01,JF94VYA88954,2.8,OO01,72,JF94VYA88954,89,OO,home
FNP4393498,9/1/2019 20:59,MR06,EC02LZC49528,2.5,MR06,51,EC02LZC49528,31,EG,away
JKT6128724,9/1/2019 21:17,EG12,QU94IGC75528,1.25,EG12,34,QU94IGC75528,88,EG,home
EGL5422048,9/1/2019 22:18,OO13,IC95TLY24827,2.0,OO13,84,IC95TLY24827,85,OO,home
LRM3194355,9/1/2019 22:30,EG10,EC02LZC49528,2.8,EG10,32,EC02LZC49528,31,EG,home
ORT5368959,9/1/2019 22:42,OO13,YX66XYW62640,2.5,OO13,84,YX66XYW62640,91,GF,away
CZL7820317,9/1/2019 23:32,OO09,QR03XCJ37459,2.8,OO09,80,QR03XCJ37459,87,OO,home
HZU4853745,9/1/2019 23:33,MR00,UA13YTK28483,2.8,MR00,45,UA13YTK28483,63,MR,home
CYJ1240238,10/1/2019 00:17,EG00,DW44ZOO26361,2.5,EG00,22,DW44ZOO26361,58,EG,home
FOM5485924,10/1/2019 03:24,KO07,KB55KTM48860,2.5,KO07,42,KB55KTM48860,94,KO,home
FHO5663132,10/1/2019 04:51,OO01,AT19HLV57173,2.8,OO01,72,AT19HLV57173,45,OO,home
OMN5141808,10/1/2019 05:42,OO06,RK48BOP88344,2.8,OO06,77,RK48BOP88344,35,OO,home
YMO5978142,10/1/2019 06:12,MR08,KF48RSD79865,2.8,MR08,53,KF48RSD79865,28,MR,home
QJP5702056,10/1/2019 06:24,KO01,KB55KTM48860,2.5,KO01,36,KB55KTM48860,94,KO,home
TOH4508765,10/1/2019 06:28,AO19,CR31GMR97972,2.8,AO19,20,CR31GMR97972,59,EG,away
VNK5211146,10/1/2019 07:06,EG01,TE24LCO18661,1.25,EG01,23,TE24LCO18661,49,EG,home
RNX5573794,10/1/2019 09:47,AO08,QW79CHL42244,2.8,AO08,9,QW79CHL42244,4,KO,away
VXO5341372,10/1/2019 09:57,NE00,NY14GZR94632,2.8,NE00,54,NY14GZR94632,19,NE,home
RCB0419705,10/1/2019 10:50,AO02,BZ76ROL87339,2.8,AO02,3,BZ76ROL87339,39,AO,home
XFL2376961,10/1/2019 11:31,NE03,RR73DWB65452,2.8,NE03,57,RR73DWB65452,2,AO,away
NDO5553932,10/1/2019 13:16,EG06,EC02LZC49528,2.8,EG06,28,EC02LZC49528,31,EG,home
XXG1012689,10/1/2019 14:13,KO04,KB55KTM48860,2.5,KO04,39,KB55KTM48860,94,KO,home
BUE8856354,10/1/2019 14:38,MR03,KF48RSD79865,2.8,MR03,48,KF48RSD79865,28,MR,home
HOM4753925,10/1/2019 15:28,KO01,ED51EWW52190,2.8,KO01,36,ED51EWW52190,13,KO,home
SEK9690966,10/1/2019 17:38,GF00,WU78BMX13511,1.0,GF00,21,WU78BMX13511,78,GF,home
PBQ8194472,10/1/2019 18:06,KO00,MQ65WJJ60020,1.25,KO00,35,MQ65WJJ60020,11,KO,home
RSL4446153,10/1/2019 18:22,OO01,AT19HLV57173,2.8,OO01,72,AT19HLV57173,45,OO,home
ZLJ6963762,10/1/2019 20:52,KO02,MQ65WJJ60020,1.25,KO02,37,MQ65WJJ60020,11,KO,home
RWG6921523,10/1/2019 20:58,AO10,LG64ARC91224,13.0,AO10,11,LG64ARC91224,43,AO,home
ODH4025527,10/1/2019 21:25,EG12,QU94IGC75528,1.25,EG12,34,QU94IGC75528,88,EG,home
LRO6012832,10/1/2019 22:33,MR07,MX39VOS38645,1.5,MR07,52,MX39VOS38645,70,AO,away
OWN2040268,10/1/2019 22:51,AO10,BZ76ROL87339,1.0,AO10,11,BZ76ROL87339,39,AO,home
INB9199595,11/1/2019 00:02,NE03,PM58XHX45588,1.5,NE03,57,PM58XHX45588,61,NE,home
EVM7404972,11/1/2019 00:03,AO09,OC94ASJ72024,1.0,AO09,10,OC94ASJ72024,12,AO,home
TVQ0671376,11/1/2019 00:55,KO05,IX01MVL33676,2.5,KO05,40,IX01MVL33676,77,KO,home
LFV5670084,11/1/2019 01:15,MR06,KF48RSD79865,2.8,MR06,51,KF48RSD79865,28,MR,home
RFX1371677,11/1/2019 01:41,OO03,WG11QVY31890,1.0,OO03,74,WG11QVY31890,17,OO,home
UTL3484031,11/1/2019 02:11,GF00,WU78BMX13511,1.0,GF00,21,WU78BMX13511,78,GF,home
NXL2041620,11/1/2019 02:30,MR03,QO68DIC93032,2.5,MR03,48,QO68DIC93032,50,MR,home
ZNJ1049151,11/1/2019 02:37,MR04,IZ65WAT29135,1.25,MR04,49,IZ65WAT29135,16,MR,home
WOX8452591,11/1/2019 02:42,AO18,SY96JDQ97089,1.5,AO18,19,SY96JDQ97089,37,AO,home
CDB3019504,11/1/2019 02:47,MR01,MX39VOS38645,1.0,MR01,46,MX39VOS38645,70,AO,away
KVZ2606955,11/1/2019 03:04,NE00,PM58XHX45588,1.5,NE00,54,PM58XHX45588,61,NE,home
GYR4605539,11/1/2019 03:33,EG01,QU94IGC75528,1.25,EG01,23,QU94IGC75528,88,EG,home
LQE3984015,11/1/2019 03:35,OO05,XV40HUQ04740,1.0,OO05,76,XV40HUQ04740,8,OO,home
KHP0306935,11/1/2019 04:09,NE07,FY47TUN40300,1.0,NE07,61,FY47TUN40300,73,NE,home
PTS5311062,11/1/2019 05:36,OO06,RK48BOP88344,2.8,OO06,77,RK48BOP88344,35,OO,home
FUI7993951,11/1/2019 06:09,KO02,IX01MVL33676,2.5,KO02,37,IX01MVL33676,77,KO,home
FFQ7677778,11/1/2019 06:17,EG03,NZ35XLQ89678,3.1,EG03,25,NZ35XLQ89678,44,NE,away
OBK1343175,11/1/2019 06:21,NE12,EG95RTB75032,2.8,NE12,66,EG95RTB75032,64,NE,home
VPC7691320,11/1/2019 06:41,GF00,QN12NTR81378,2.8,GF00,21,QN12NTR81378,34,GF,home
KRB0046906,11/1/2019 07:00,MR08,KF48RSD79865,2.8,MR08,53,KF48RSD79865,28,MR,home
CFH4027363,11/1/2019 07:24,MR05,DV04FQL29609,1.0,MR05,50,DV04FQL29609,96,AO,away
KYL4062666,11/1/2019 07:40,NE01,UP28MBM38391,1.0,NE01,55,UP28MBM38391,74,NE,home
FRY5107918,11/1/2019 08:32,MR08,IZ65WAT29135,2.0,MR08,53,IZ65WAT29135,16,MR,home
KHF6369943,11/1/2019 08:37,EG07,TV81MAQ99005,2.8,EG07,29,TV81MAQ99005,99,EG,home
OHA0886547,11/1/2019 08:42,OO03,EE22TMX10817,2.0,OO03,74,EE22TMX10817,36,OO,home
FAN1603090,11/1/2019 09:10,GF00,CP56DAO45598,2.8,GF00,21,CP56DAO45598,42,GF,home
MAE2734230,11/1/2019 09:21,GF00,UF84JOS00561,2.8,GF00,21,UF84JOS00561,52,GF,home
VAP1319169,11/1/2019 09:44,KO08,IX01MVL33676,2.5,KO08,43,IX01MVL33676,77,KO,home
HEQ9650767,11/1/2019 11:18,OO06,QR03XCJ37459,2.8,OO06,77,QR03XCJ37459,87,OO,home
JYK8853857,11/1/2019 12:54,AO13,VX68BAR38623,2.8,AO13,14,VX68BAR38623,9,NE,away
AYH1207558,11/1/2019 13:40,AO00,DV04FQL29609,3.1,AO00,1,DV04FQL29609,96,AO,home
CLW1884630,11/1/2019 13:58,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
NBJ7274983,11/1/2019 14:22,AO10,YH66OKD41942,2.8,AO10,11,YH66OKD41942,75,KO,away
NAY5893770,11/1/2019 15:08,NE04,JV67MTI17124,2.5,NE04,58,JV67MTI17124,71,NE,home
MID9503142,11/1/2019 16:05,NE13,EG95RTB75032,2.8,NE13,67,EG95RTB75032,64,NE,home
CXP3169780,11/1/2019 16:34,GF00,BY85QGR11636,2.5,GF00,21,BY85QGR11636,25,GF,home
SGD5418817,11/1/2019 17:14,EG06,TZ48CCW54765,3.1,EG06,28,TZ48CCW54765,29,EG,home
MBM8077350,11/1/2019 17:24,KO07,KB55KTM48860,2.5,KO07,42,KB55KTM48860,94,KO,home
GBN7975968,11/1/2019 18:16,KO09,IX01MVL33676,2.5,KO09,44,IX01MVL33676,77,KO,home
CLL1393211,11/1/2019 21:16,NE11,UP28MBM38391,1.0,NE11,65,UP28MBM38391,74,NE,home
VRE3149856,11/1/2019 21:59,AO03,DV04FQL29609,3.1,AO03,4,DV04FQL29609,96,AO,home
OXV6474062,11/1/2019 22:45,KO03,ED51EWW52190,2.8,KO03,38,ED51EWW52190,13,KO,home
ITM6027560,11/1/2019 23:07,MR07,EZ65FLV39493,2.8,MR07,52,EZ65FLV39493,40,MR,home
SNL6848703,11/1/2019 23:25,GF00,BY85QGR11636,2.5,GF00,21,BY85QGR11636,25,GF,home
WIE3219672,12/1/2019 00:48,GF00,UF84JOS00561,2.8,GF00,21,UF84JOS00561,52,GF,home
CGW0740748,12/1/2019 01:03,OO02,QX75YWC61835,2.5,OO02,73,QX75YWC61835,76,OO,home
GLR4345977,12/1/2019 01:24,MR00,QO68DIC93032,2.5,MR00,45,QO68DIC93032,50,MR,home
JQH3889391,12/1/2019 02:25,EG09,CM15YCB60994,2.0,EG09,31,CM15YCB60994,97,EG,home
FMV8753724,12/1/2019 03:02,AO17,LG64ARC91224,13.0,AO17,18,LG64ARC91224,43,AO,home
NWU2289217,12/1/2019 04:55,AO05,BM25PHF40639,13.0,AO05,6,BM25PHF40639,7,AO,home
FIR0060155,12/1/2019 05:28,NE14,FY47TUN40300,1.0,NE14,68,FY47TUN40300,73,NE,home
OCP6514091,12/1/2019 05:57,AO05,MX39VOS38645,2.8,AO05,6,MX39VOS38645,70,AO,home
XHE9708059,12/1/2019 06:09,NE11,RR98KQE80731,2.5,NE11,65,RR98KQE80731,51,MR,away
CLZ6123482,12/1/2019 06:25,GF00,UF84JOS00561,2.8,GF00,21,UF84JOS00561,52,GF,home
IHM2533253,12/1/2019 07:18,NE14,EV77EDV52985,1.0,NE14,68,EV77EDV52985,32,NE,home
RIU8037058,12/1/2019 07:58,AO18,DP11ENT03275,3.1,AO18,19,DP11ENT03275,98,AO,home
QCE4981246,12/1/2019 08:15,AO09,YH66OKD41942,2.8,AO09,10,YH66OKD41942,75,KO,away
ZYJ1621645,12/1/2019 09:56,EG11,EC02LZC49528,2.8,EG11,33,EC02LZC49528,31,EG,home
RSH8433688,12/1/2019 10:45,AO17,QH15HWX24570,2.8,AO17,18,QH15HWX24570,23,MR,away
QPM5227076,12/1/2019 11:37,MR01,EZ65FLV39493,1.5,MR01,46,EZ65FLV39493,40,MR,home
TNG2672810,12/1/2019 12:15,AO07,PD45WOT56494,2.8,AO07,8,PD45WOT56494,6,NE,away
CDJ9717964,12/1/2019 12:50,NE05,NO82BAX82566,3.1,NE05,59,NO82BAX82566,24,NE,home
LBD4902785,12/1/2019 13:13,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
SQI6683172,12/1/2019 13:15,EG08,YL27IFD65117,1.5,EG08,30,YL27IFD65117,30,AO,away
PRS4213078,12/1/2019 15:42,EG09,CM15YCB60994,2.0,EG09,31,CM15YCB60994,97,EG,home
MCG7137175,12/1/2019 15:57,OO11,WG11QVY31890,1.0,OO11,82,WG11QVY31890,17,OO,home
WMA6030194,12/1/2019 16:06,OO09,VJ92OYV94295,2.5,OO09,80,VJ92OYV94295,57,OO,home
UPB5659435,12/1/2019 16:21,OO00,RR98KQE80731,2.8,OO00,71,RR98KQE80731,51,MR,away
CKQ9279270,12/1/2019 16:24,MR06,BI87HYL81972,1.0,MR06,51,BI87HYL81972,92,MR,home
YGN1666843,12/1/2019 16:27,AO04,YL27IFD65117,2.0,AO04,5,YL27IFD65117,30,AO,home
OBA4954168,12/1/2019 17:04,MR00,YX66XYW62640,1.0,MR00,45,YX66XYW62640,91,GF,away
VOL1460364,12/1/2019 17:23,AO18,LG64ARC91224,13.0,AO18,19,LG64ARC91224,43,AO,home
JYB4760826,12/1/2019 17:54,OO00,AY38OQF67603,3.1,OO00,71,AY38OQF67603,22,OO,home
FFK0225004,12/1/2019 18:08,NE00,CM15YCB60994,2.5,NE00,54,CM15YCB60994,97,EG,away
LLB0471775,12/1/2019 19:28,AO02,VL67TFO75321,2.8,AO02,3,VL67TFO75321,14,EG,away
INI0201525,12/1/2019 21:28,KO08,RV87TIY76692,2.0,KO08,43,RV87TIY76692,1,KO,home
DZR9767384,12/1/2019 21:48,OO06,VJ92OYV94295,2.5,OO06,77,VJ92OYV94295,57,OO,home
HMK5885792,12/1/2019 22:53,OO07,JD78PQD35395,1.25,OO07,78,JD78PQD35395,83,EG,away
MET8174555,12/1/2019 23:56,OO00,QR03XCJ37459,2.8,OO00,71,QR03XCJ37459,87,OO,home
DHU9817798,12/1/2019 23:58,MR07,BI87HYL81972,1.0,MR07,52,BI87HYL81972,92,MR,home
KUC2073600,13/1/2019 00:18,NE00,PD45WOT56494,2.0,NE00,54,PD45WOT56494,6,NE,home
AQO2969238,13/1/2019 00:47,AO01,MX39VOS38645,2.8,AO01,2,MX39VOS38645,70,AO,home
UJX9130694,13/1/2019 01:02,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
KEB2828262,13/1/2019 02:03,KO05,HW75BKT77773,2.2,KO05,40,HW75BKT77773,93,KO,home
HBO9619096,13/1/2019 02:48,AO11,PE73VJU23485,2.8,AO11,12,PE73VJU23485,100,AO,home
YLC3733356,13/1/2019 02:54,OO04,IC95TLY24827,2.0,OO04,75,IC95TLY24827,85,OO,home
IFJ8804175,13/1/2019 02:59,AO19,YL27IFD65117,2.0,AO19,20,YL27IFD65117,30,AO,home
EVZ1481466,13/1/2019 03:45,NE05,PD45WOT56494,2.0,NE05,59,PD45WOT56494,6,NE,home
NOZ0212477,13/1/2019 04:04,GF00,MA30QLI76818,2.5,GF00,21,MA30QLI76818,26,GF,home
RWS8558509,13/1/2019 04:07,EG01,VL67TFO75321,13.0,EG01,23,VL67TFO75321,14,EG,home
FQK0726278,13/1/2019 04:21,OO13,WG11QVY31890,2.0,OO13,84,WG11QVY31890,17,OO,home
DAN7464776,13/1/2019 05:13,EG05,CM15YCB60994,2.0,EG05,27,CM15YCB60994,97,EG,home
IZL4791741,13/1/2019 06:58,KO06,FL13UMN92207,1.0,KO06,41,FL13UMN92207,62,KO,home
IYW9830430,13/1/2019 07:02,EG10,CM15YCB60994,3.1,EG10,32,CM15YCB60994,97,EG,home
ZEE7420586,13/1/2019 07:13,OO03,JF94VYA88954,2.8,OO03,74,JF94VYA88954,89,OO,home
OKU6781687,13/1/2019 07:46,EG11,HE38BQH01623,2.5,EG11,33,HE38BQH01623,54,MR,away
XWB1837968,13/1/2019 09:36,NE12,PD45WOT56494,2.0,NE12,66,PD45WOT56494,6,NE,home
TDH6807915,13/1/2019 09:59,MR04,HE38BQH01623,2.8,MR04,49,HE38BQH01623,54,MR,home
MBY4090004,13/1/2019 12:41,NE09,PM58XHX45588,1.5,NE09,63,PM58XHX45588,61,NE,home
SLZ1785430,13/1/2019 13:01,MR03,QO68DIC93032,2.5,MR03,48,QO68DIC93032,50,MR,home
KKG3489214,13/1/2019 13:34,GF00,JE65QJK64802,2.8,GF00,21,JE65QJK64802,90,GF,home
VNY7087651,13/1/2019 14:35,OO13,RK48BOP88344,2.8,OO13,84,RK48BOP88344,35,OO,home
JRQ7810955,13/1/2019 14:57,GF00,CP56DAO45598,2.8,GF00,21,CP56DAO45598,42,GF,home
EBQ6119895,13/1/2019 15:11,NE05,PM58XHX45588,1.5,NE05,59,PM58XHX45588,61,NE,home
ZTP9953374,13/1/2019 15:31,OO03,EM54HQI58682,2.2,OO03,74,EM54HQI58682,81,OO,home
JPR3884041,13/1/2019 16:49,NE01,UP28MBM38391,1.0,NE01,55,UP28MBM38391,74,NE,home
VOB6953248,13/1/2019 16:54,KO01,LG64ARC91224,1.0,KO01,36,LG64ARC91224,43,AO,away
UPV7982589,13/1/2019 17:07,AO03,YH66OKD41942,2.8,AO03,4,YH66OKD41942,75,KO,away
ZNP2412133,13/1/2019 17:13,NE14,NY14GZR94632,2.8,NE14,68,NY14GZR94632,19,NE,home
KEF4554300,13/1/2019 18:18,AO17,MX39VOS38645,2.8,AO17,18,MX39VOS38645,70,AO,home
FSK2830869,13/1/2019 20:07,NE08,NZ35XLQ89678,1.5,NE08,62,NZ35XLQ89678,44,NE,home
KSN8423580,13/1/2019 20:20,KO02,ZY93PCY41868,1.5,KO02,37,ZY93PCY41868,69,KO,home
SZQ9952433,13/1/2019 20:56,GF00,CP56DAO45598,2.8,GF00,21,CP56DAO45598,42,GF,home
VAK2777158,13/1/2019 21:05,MR05,LG64ARC91224,3.1,MR05,50,LG64ARC91224,43,AO,away
VKZ8047592,13/1/2019 21:14,OO02,QW79CHL42244,1.25,OO02,73,QW79CHL42244,4,KO,away
VSL7267624,13/1/2019 22:07,NE10,QP02SYE47964,1.5,NE10,64,QP02SYE47964,46,NE,home
RCP7292765,13/1/2019 22:30,KO04,DO24BCW15511,1.25,KO04,39,DO24BCW15511,5,KO,home
PKE8909615,13/1/2019 22:41,AO03,OC94ASJ72024,1.0,AO03,4,OC94ASJ72024,12,AO,home
JGI8536483,13/1/2019 23:23,NE00,QP02SYE47964,2.8,NE00,54,QP02SYE47964,46,NE,home
ZRR1312086,14/1/2019 00:12,OO06,ED51EWW52190,2.0,OO06,77,ED51EWW52190,13,KO,away
EWO4061255,14/1/2019 00:28,KO04,MQ65WJJ60020,1.25,KO04,39,MQ65WJJ60020,11,KO,home
TQA1671114,14/1/2019 00:43,MR06,LG64ARC91224,3.1,MR06,51,LG64ARC91224,43,AO,away
OXC1918661,14/1/2019 00:52,EG04,CM15YCB60994,2.0,EG04,26,CM15YCB60994,97,EG,home
KAJ0881128,14/1/2019 00:58,KO06,IX01MVL33676,2.5,KO06,41,IX01MVL33676,77,KO,home
DXQ1954426,14/1/2019 01:06,NE09,JV67MTI17124,2.5,NE09,63,JV67MTI17124,71,NE,home
JSQ0002840,14/1/2019 02:25,KO09,NO82BAX82566,2.2,KO09,44,NO82BAX82566,24,NE,away
TCW5029436,14/1/2019 02:44,MR08,QH15HWX24570,3.1,MR08,53,QH15HWX24570,23,MR,home
LFN5079435,14/1/2019 04:40,OO01,LC72NRN52084,3.1,OO01,72,LC72NRN52084,95,OO,home
HFJ7447396,14/1/2019 06:28,AO15,HT62RDI04611,2.8,AO15,16,HT62RDI04611,15,AO,home
BKW6193730,14/1/2019 07:43,KO03,IX01MVL33676,2.5,KO03,38,IX01MVL33676,77,KO,home
WIA6956875,14/1/2019 07:52,MR02,HA82SCK64299,1.5,MR02,47,HA82SCK64299,38,MR,home
HNS0469154,14/1/2019 08:15,AO13,DV04FQL29609,3.1,AO13,14,DV04FQL29609,96,AO,home
VED3299228,14/1/2019 08:34,OO05,OY94SZK34436,2.8,OO05,76,OY94SZK34436,67,NE,away
VNK2499086,14/1/2019 13:00,MR01,EZ65FLV39493,2.8,MR01,46,EZ65FLV39493,40,MR,home
XUI6887734,14/1/2019 13:35,KO03,ED51EWW52190,2.8,KO03,38,ED51EWW52190,13,KO,home
AWI8486208,14/1/2019 15:15,EG00,TV81MAQ99005,2.8,EG00,22,TV81MAQ99005,99,EG,home
UHG8512782,14/1/2019 16:23,EG10,TZ48CCW54765,3.1,EG10,32,TZ48CCW54765,29,EG,home
BPO5239801,14/1/2019 16:33,MR07,EZ65FLV39493,2.8,MR07,52,EZ65FLV39493,40,MR,home
OYS5560766,14/1/2019 16:36,EG10,BY85QGR11636,2.5,EG10,32,BY85QGR11636,25,GF,away
POA5736634,14/1/2019 17:16,GF00,CP56DAO45598,2.8,GF00,21,CP56DAO45598,42,GF,home
IJG0206368,14/1/2019 17:36,OO11,EE22TMX10817,2.0,OO11,82,EE22TMX10817,36,OO,home
UEP9450113,14/1/2019 17:38,NE00,IA29IQS63679,1.0,NE00,54,IA29IQS63679,86,NE,home
NVL1698992,14/1/2019 17:44,EG06,UP28MBM38391,1.5,EG06,28,UP28MBM38391,74,NE,away
YCS0240033,14/1/2019 17:53,KO03,ED51EWW52190,2.8,KO03,38,ED51EWW52190,13,KO,home
UZG8692859,14/1/2019 18:01,NE03,NY14GZR94632,2.8,NE03,57,NY14GZR94632,19,NE,home
LRA5048761,14/1/2019 18:59,KO07,IX01MVL33676,2.5,KO07,42,IX01MVL33676,77,KO,home
SIG5310360,14/1/2019 20:40,KO09,HW75BKT77773,2.2,KO09,44,HW75BKT77773,93,KO,home
YYW1471260,14/1/2019 20:54,NE12,IA29IQS63679,1.0,NE12,66,IA29IQS63679,86,NE,home
BFW7933542,14/1/2019 20:59,OO12,QX75YWC61835,2.8,OO12,83,QX75YWC61835,76,OO,home
DRU4097429,14/1/2019 21:14,EG12,XF28DGK65250,2.5,EG12,34,XF28DGK65250,27,GF,away
AYA4292045,14/1/2019 21:49,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
XFZ0333251,14/1/2019 22:22,AO16,PE73VJU23485,2.8,AO16,17,PE73VJU23485,100,AO,home
TVI6486552,14/1/2019 23:26,OO00,JF94VYA88954,2.8,OO00,71,JF94VYA88954,89,OO,home
ZVI2426361,14/1/2019 23:51,GF00,CP56DAO45598,2.8,GF00,21,CP56DAO45598,42,GF,home
JBY8521491,15/1/2019 00:04,AO00,YL27IFD65117,2.0,AO00,1,YL27IFD65117,30,AO,home
FME3084564,15/1/2019 01:04,AO18,BZ76ROL87339,1.0,AO18,19,BZ76ROL87339,39,AO,home
MHW4626426,15/1/2019 01:13,NE08,XV40HUQ04740,1.5,NE08,62,XV40HUQ04740,8,OO,away
FLJ2464156,15/1/2019 02:05,KO09,QW79CHL42244,2.8,KO09,44,QW79CHL42244,4,KO,home
STP8725940,15/1/2019 02:36,NE13,EG95RTB75032,2.8,NE13,67,EG95RTB75032,64,NE,home
ZGL1287505,15/1/2019 02:42,MR04,QN23UHH39091,2.8,MR04,49,QN23UHH39091,18,MR,home
HPS5095511,15/1/2019 03:42,MR07,VL67TFO75321,2.5,MR07,52,VL67TFO75321,14,EG,away
QBO9780459,15/1/2019 04:29,MR07,KF48RSD79865,2.8,MR07,52,KF48RSD79865,28,MR,home
XBZ3490199,15/1/2019 04:48,GF00,BY85QGR11636,2.5,GF00,21,BY85QGR11636,25,GF,home
BTK6583207,15/1/2019 06:55,KO01,FL13UMN92207,1.0,KO01,36,FL13UMN92207,62,KO,home
MPG1843713,15/1/2019 06:58,KO08,YX66XYW62640,1.25,KO08,43,YX66XYW62640,91,GF,away
CMS4663088,15/1/2019 08:22,NE15,EE22TMX10817,1.25,NE15,69,EE22TMX10817,36,OO,away
LZN5637537,15/1/2019 08:27,EG07,PD45WOT56494,2.5,EG07,29,PD45WOT56494,6,NE,away
OYV1930666,15/1/2019 09:03,GF00,JE65QJK64802,2.8,GF00,21,JE65QJK64802,90,GF,home
BPW1949468,15/1/2019 09:04,MR03,QH15HWX24570,3.1,MR03,48,QH15HWX24570,23,MR,home
AEW6809085,15/1/2019 09:14,EG11,TZ48CCW54765,3.1,EG11,33,TZ48CCW54765,29,EG,home
NAE1017686,15/1/2019 09:17,KO08,PE73VJU23485,2.5,KO08,43,PE73VJU23485,100,AO,away
PXS2170897,15/1/2019 09:33,AO08,BZ76ROL87339,1.0,AO08,9,BZ76ROL87339,39,AO,home
QSJ7300285,15/1/2019 09:57,EG00,DW44ZOO26361,2.5,EG00,22,DW44ZOO26361,58,EG,home
RRS3383607,15/1/2019 10:46,GF00,UF84JOS00561,2.8,GF00,21,UF84JOS00561,52,GF,home
PFG9247768,15/1/2019 11:25,AO16,DP11ENT03275,3.1,AO16,17,DP11ENT03275,98,AO,home
VDG0606090,15/1/2019 11:38,OO02,WY00MLL63827,2.2,OO02,73,WY00MLL63827,79,KO,away
JRP8498566,15/1/2019 11:50,NE08,NY14GZR94632,2.8,NE08,62,NY14GZR94632,19,NE,home
YOP2224554,15/1/2019 12:28,KO09,KB55KTM48860,2.5,KO09,44,KB55KTM48860,94,KO,home
QEW8462058,15/1/2019 12:35,AO06,OY94SZK34436,2.8,AO06,7,OY94SZK34436,67,NE,away
IXU0688753,15/1/2019 12:47,OO05,EE22TMX10817,3.1,OO05,76,EE22TMX10817,36,OO,home
HCI4310776,15/1/2019 13:20,NE03,IA29IQS63679,1.0,NE03,57,IA29IQS63679,86,NE,home
YSR0326977,15/1/2019 13:37,EG07,IN99SEN20660,2.8,EG07,29,IN99SEN20660,80,EG,home
NRS6422542,15/1/2019 14:34,AO08,QP02SYE47964,2.8,AO08,9,QP02SYE47964,46,NE,away
OLC1780480,15/1/2019 16:00,MR03,QO68DIC93032,2.5,MR03,48,QO68DIC93032,50,MR,home
