pass_id,tag_id,station_id,pass_code,pass_time,rate,pass_type
421,11,39,EWO4061255,14/1/2019 00:28,1.25,"home
"
422,43,51,TQA1671114,14/1/2019 00:43,3.1,"away
"
423,97,26,OXC1918661,14/1/2019 00:52,2.0,"home
"
424,77,41,KAJ0881128,14/1/2019 00:58,2.5,"home
"
425,71,63,DXQ1954426,14/1/2019 01:06,2.5,"home
"
426,24,44,JSQ0002840,14/1/2019 02:25,2.2,"away
"
427,23,53,TCW5029436,14/1/2019 02:44,3.1,"home
"
428,95,72,LFN5079435,14/1/2019 04:40,3.1,"home
"
429,15,16,HFJ7447396,14/1/2019 06:28,2.8,"home
"
430,77,38,BKW6193730,14/1/2019 07:43,2.5,"home
"
431,38,47,WIA6956875,14/1/2019 07:52,1.5,"home
"
432,96,14,HNS0469154,14/1/2019 08:15,3.1,"home
"
433,67,76,VED3299228,14/1/2019 08:34,2.8,"away
"
434,40,46,VNK2499086,14/1/2019 13:00,2.8,"home
"
435,13,38,XUI6887734,14/1/2019 13:35,2.8,"home
"
436,99,22,AWI8486208,14/1/2019 15:15,2.8,"home
"
437,29,32,UHG8512782,14/1/2019 16:23,3.1,"home
"
438,40,52,BPO5239801,14/1/2019 16:33,2.8,"home
"
439,25,32,OYS5560766,14/1/2019 16:36,2.5,"away
"
440,42,21,POA5736634,14/1/2019 17:16,2.8,"home
"
441,36,82,IJG0206368,14/1/2019 17:36,2.0,"home
"
442,86,54,UEP9450113,14/1/2019 17:38,1.0,"home
"
443,74,28,NVL1698992,14/1/2019 17:44,1.5,"away
"
444,13,38,YCS0240033,14/1/2019 17:53,2.8,"home
"
445,19,57,UZG8692859,14/1/2019 18:01,2.8,"home
"
446,77,42,LRA5048761,14/1/2019 18:59,2.5,"home
"
447,93,44,SIG5310360,14/1/2019 20:40,2.2,"home
"
448,86,66,YYW1471260,14/1/2019 20:54,1.0,"home
"
449,76,83,BFW7933542,14/1/2019 20:59,2.8,"home
"
450,27,34,DRU4097429,14/1/2019 21:14,2.5,"away
"
451,48,21,AYA4292045,14/1/2019 21:49,3.1,"home
"
452,100,17,XFZ0333251,14/1/2019 22:22,2.8,"home
"
453,89,71,TVI6486552,14/1/2019 23:26,2.8,"home
"
454,42,21,ZVI2426361,14/1/2019 23:51,2.8,"home
"
455,30,1,JBY8521491,15/1/2019 00:04,2.0,"home
"
456,39,19,FME3084564,15/1/2019 01:04,1.0,"home
"
457,8,62,MHW4626426,15/1/2019 01:13,1.5,"away
"
458,4,44,FLJ2464156,15/1/2019 02:05,2.8,"home
"
459,64,67,STP8725940,15/1/2019 02:36,2.8,"home
"
460,18,49,ZGL1287505,15/1/2019 02:42,2.8,"home
"
461,14,52,HPS5095511,15/1/2019 03:42,2.5,"away
"
462,28,52,QBO9780459,15/1/2019 04:29,2.8,"home
"
463,25,21,XBZ3490199,15/1/2019 04:48,2.5,"home
"
464,62,36,BTK6583207,15/1/2019 06:55,1.0,"home
"
465,91,43,MPG1843713,15/1/2019 06:58,1.25,"away
"
466,36,69,CMS4663088,15/1/2019 08:22,1.25,"away
"
467,6,29,LZN5637537,15/1/2019 08:27,2.5,"away
"
468,90,21,OYV1930666,15/1/2019 09:03,2.8,"home
"
469,23,48,BPW1949468,15/1/2019 09:04,3.1,"home
"
470,29,33,AEW6809085,15/1/2019 09:14,3.1,"home
"
471,100,43,NAE1017686,15/1/2019 09:17,2.5,"away
"
472,39,9,PXS2170897,15/1/2019 09:33,1.0,"home
"
473,58,22,QSJ7300285,15/1/2019 09:57,2.5,"home
"
474,52,21,RRS3383607,15/1/2019 10:46,2.8,"home
"
475,98,17,PFG9247768,15/1/2019 11:25,3.1,"home
"
476,79,73,VDG0606090,15/1/2019 11:38,2.2,"away
"
477,19,62,JRP8498566,15/1/2019 11:50,2.8,"home
"
478,94,44,YOP2224554,15/1/2019 12:28,2.5,"home
"
479,67,7,QEW8462058,15/1/2019 12:35,2.8,"away
"
480,36,76,IXU0688753,15/1/2019 12:47,3.1,"home
"
481,86,57,HCI4310776,15/1/2019 13:20,1.0,"home
"
482,80,29,YSR0326977,15/1/2019 13:37,2.8,"home
"
483,46,9,NRS6422542,15/1/2019 14:34,2.8,"away
"
484,50,48,OLC1780480,15/1/2019 16:00,2.5,"home
"
485,71,55,HAS1652010,15/1/2019 18:14,2.5,"home
"
486,54,46,XAS0430728,15/1/2019 18:19,2.8,"home
"
487,15,15,QBX7555683,15/1/2019 18:21,2.8,"home
"
488,26,21,GCQ8357937,15/1/2019 18:32,2.5,"home
"
489,23,47,RLI9306586,15/1/2019 19:00,3.1,"home
"
490,8,40,QXX0018716,15/1/2019 19:24,2.5,"away
"
491,7,6,TJM4990743,15/1/2019 19:25,13.0,"home
"
492,97,24,DBL0967168,15/1/2019 19:56,2.0,"home
"
493,6,68,JWM4219924,15/1/2019 20:14,2.0,"home
"
494,19,62,TJH4807824,15/1/2019 21:20,2.8,"home
"
495,46,60,LHX3030906,15/1/2019 21:23,2.8,"home
"
496,61,57,HTA8802771,15/1/2019 22:10,1.5,"home
"
497,46,59,GDM7012184,15/1/2019 23:11,2.8,"home
"
498,88,29,ZNH4763059,15/1/2019 23:42,1.25,"home
"
499,16,52,XZX6665849,16/1/2019 00:16,2.0,"home
"
500,73,69,ZIP9502087,16/1/2019 02:22,1.0,"home
"
501,74,52,FEC8587448,16/1/2019 02:44,2.0,"away
"
502,86,68,AUC6450698,16/1/2019 02:52,1.0,"home
"
503,54,52,PZK6205761,16/1/2019 03:20,2.8,"home
"
504,18,51,LAM3497918,16/1/2019 04:30,2.8,"home
"
505,98,14,OXZ1919330,16/1/2019 06:19,3.1,"home
"
506,60,26,TVL1422080,16/1/2019 06:19,2.5,"home
"
507,48,33,WYD9893791,16/1/2019 06:36,2.0,"away
"
508,18,46,JQC1586267,16/1/2019 06:37,2.8,"home
"
509,71,57,MDZ6572777,16/1/2019 07:29,2.5,"home
"
510,95,84,IJT1808346,16/1/2019 08:27,3.1,"home
"
511,72,23,XXR5082992,16/1/2019 08:34,1.5,"home
"
512,11,5,CJV5924659,16/1/2019 10:05,2.8,"away
"
513,17,72,AIK1344700,16/1/2019 10:33,1.0,"home
"
514,54,46,IPQ5868829,16/1/2019 10:34,2.8,"home
"
515,19,66,ESU1503273,16/1/2019 11:06,2.8,"home
"
516,1,39,XTS1219001,16/1/2019 11:07,2.5,"home
"
517,46,63,QNJ1059780,16/1/2019 11:35,2.8,"home
"
518,35,53,HYN3696531,16/1/2019 12:11,2.5,"away
"
519,56,57,FAT1360756,16/1/2019 12:48,1.25,"away
"
520,26,21,FVW1500857,16/1/2019 12:51,2.5,"home
"
521,83,30,KIS2920551,16/1/2019 13:03,1.0,"home
"
522,30,20,URS1804102,16/1/2019 13:55,2.0,"home
"
523,28,46,BEE5702826,16/1/2019 14:22,2.8,"home
"
524,1,43,XDQ5769344,16/1/2019 14:47,2.5,"home
"
525,66,21,PZZ9059842,16/1/2019 15:32,2.8,"home
"
526,79,44,DKL9515769,16/1/2019 15:33,1.0,"home
"
527,67,62,YLP4747414,16/1/2019 16:18,2.5,"home
"
528,83,43,VKJ0614893,16/1/2019 16:23,1.25,"away
"
529,80,34,BES7496015,16/1/2019 17:39,2.8,"home
"
530,40,64,EQU0571654,16/1/2019 18:41,1.0,"away
"
531,50,48,MSN6718580,16/1/2019 19:31,2.5,"home
"
532,46,45,CRR4285641,16/1/2019 20:12,2.5,"away
"
533,98,13,CZM2945583,16/1/2019 20:33,3.1,"home
"
534,95,81,PPL5540572,16/1/2019 21:10,3.1,"home
"
535,33,26,YLQ0763848,16/1/2019 21:23,2.8,"home
"
536,45,62,JYG3743539,16/1/2019 22:43,3.1,"away
"
537,84,53,QIV7039314,16/1/2019 23:15,1.25,"away
"
538,22,75,FWQ5055633,16/1/2019 23:26,2.8,"home
"
539,12,4,LVP7119773,16/1/2019 23:53,1.0,"home
"
540,31,27,MSY9208160,17/1/2019 00:20,2.8,"home
"
541,52,21,DBT3822863,17/1/2019 00:34,2.8,"home
"
542,79,42,HVH2951511,17/1/2019 00:36,1.0,"home
"
543,60,33,PNY3815257,17/1/2019 00:39,2.5,"home
"
544,7,5,XVJ2633686,17/1/2019 01:35,13.0,"home
"
545,68,45,UKP7094289,17/1/2019 02:04,1.25,"away
"
546,26,21,IJU7379520,17/1/2019 02:47,2.5,"home
"
547,31,30,KSI3194287,17/1/2019 03:50,2.8,"home
"
548,36,73,SPY9181326,17/1/2019 05:06,2.0,"home
"
549,82,53,MVV4197927,17/1/2019 05:49,2.5,"away
"
550,55,39,YTO4655253,17/1/2019 05:58,2.2,"home
"
551,31,27,FYW4052705,17/1/2019 05:59,2.8,"home
"
552,86,60,JEB0486065,17/1/2019 07:27,1.0,"home
"
553,70,7,RKH1254030,17/1/2019 08:10,2.8,"home
"
554,61,58,QWW3462118,17/1/2019 08:11,1.5,"home
"
555,46,57,ILO6695292,17/1/2019 08:31,2.8,"home
"
556,4,42,WUC5070156,17/1/2019 11:14,2.8,"home
"
557,15,80,DJA5644829,17/1/2019 11:52,3.1,"away
"
558,68,79,SPX6983896,17/1/2019 13:30,2.8,"home
"
559,71,63,RCK1277548,17/1/2019 13:41,2.5,"home
"
560,100,16,CXN7217850,17/1/2019 14:09,2.8,"home
"
561,44,18,MMW8437362,17/1/2019 14:14,2.8,"away
"
562,30,1,SEC1087296,17/1/2019 14:22,2.0,"home
"
563,66,21,ZYZ0643806,17/1/2019 14:34,2.8,"home
"
564,74,59,RRW3304062,17/1/2019 14:45,1.0,"home
"
565,72,33,POP3230795,17/1/2019 15:35,1.5,"home
"
566,1,36,SKK9577778,17/1/2019 16:57,2.5,"home
"
567,35,80,TSO4750433,17/1/2019 17:08,2.8,"home
"
568,27,21,WEQ8721085,17/1/2019 17:24,2.0,"home
"
569,44,70,WOK1681622,17/1/2019 17:30,1.5,"home
"
570,7,19,VVT1124019,17/1/2019 18:58,13.0,"home
"
571,81,82,MLL8618646,17/1/2019 19:23,2.8,"home
"
572,33,34,GMU0449466,17/1/2019 19:46,2.0,"home
"
573,63,50,JGB1094503,17/1/2019 20:32,2.8,"home
"
574,79,30,YPO7450594,17/1/2019 20:39,2.5,"away
"
575,93,43,HPC1680000,17/1/2019 21:21,2.2,"home
"
576,25,21,XUC0086182,17/1/2019 22:41,2.5,"home
"
577,52,21,FHW4057843,17/1/2019 23:26,2.8,"home
"
578,97,34,QQQ7325423,17/1/2019 23:32,2.0,"home
"
579,40,52,JBQ2285143,18/1/2019 00:14,2.0,"home
"
580,15,16,MRE3522085,18/1/2019 00:45,2.8,"home
"
581,89,75,MNK9306945,18/1/2019 01:04,2.8,"home
"
582,40,49,VUN1135685,18/1/2019 02:36,2.8,"home
"
583,35,76,GCT6345492,18/1/2019 03:09,2.8,"home
"
584,13,44,DNZ7694749,18/1/2019 03:42,2.8,"home
"
585,96,5,JGN3454826,18/1/2019 03:47,3.1,"home
"
586,36,84,CTK7450196,18/1/2019 03:48,2.0,"home
"
587,47,48,PPX7257579,18/1/2019 04:13,13.0,"home
"
588,81,64,OVA3456173,18/1/2019 04:24,2.0,"away
"
589,32,5,EXT1705595,18/1/2019 05:04,2.8,"away
"
590,84,61,TMY1256011,18/1/2019 06:10,1.25,"away
"
591,70,20,YBD6909614,18/1/2019 08:06,2.8,"home
"
592,20,7,OYS9884791,18/1/2019 08:17,2.8,"home
"
593,69,42,HLJ5732996,18/1/2019 10:27,1.5,"home
"
594,41,21,UVJ7451686,18/1/2019 10:44,2.8,"home
"
595,30,3,THJ4181646,18/1/2019 11:06,2.0,"home
"
596,44,64,QIC6767933,18/1/2019 11:27,1.5,"home
"
597,54,47,YUU6575353,18/1/2019 12:37,2.8,"home
"
598,61,64,KMN0375542,18/1/2019 13:35,1.5,"home
"
599,29,23,SPL3064162,18/1/2019 13:43,3.1,"home
"
600,26,21,YBA9853388,18/1/2019 13:48,2.5,"home
"
601,52,21,YTI8976952,18/1/2019 14:11,2.8,"home
"
602,69,43,GTI1394406,18/1/2019 15:32,1.5,"home
"
603,27,21,KWU1159048,18/1/2019 15:45,2.0,"home
"
604,66,15,RNW5431161,18/1/2019 16:05,2.8,"away
"
605,26,21,FCL4190257,18/1/2019 16:08,2.5,"home
"
606,44,61,VFG7122882,18/1/2019 16:40,1.5,"home
"
607,7,1,OAO8290605,18/1/2019 16:45,13.0,"home
"
608,2,8,HRB6253877,18/1/2019 17:12,2.8,"home
"
609,58,23,JRP5717523,18/1/2019 17:57,2.5,"home
"
610,72,22,WNJ3982655,18/1/2019 18:56,1.5,"home
"
611,8,74,ZHN0377159,18/1/2019 20:03,1.0,"home
"
612,92,46,AFL9168668,18/1/2019 20:17,1.0,"home
"
613,31,29,JKN9091341,18/1/2019 21:32,2.8,"home
"
614,43,10,ZJF6390004,18/1/2019 22:03,13.0,"home
"
615,92,51,GHY7417980,18/1/2019 22:15,1.0,"home
"
616,56,43,CLJ8181680,18/1/2019 22:37,2.2,"home
"
617,99,23,DFF7937121,18/1/2019 22:46,2.8,"home
"
618,90,28,QBB7507555,18/1/2019 23:35,3.1,"away
"
619,3,21,HZQ9509144,19/1/2019 00:37,2.2,"home
"
620,83,22,GJV4655076,19/1/2019 00:49,1.0,"home
"
621,23,48,HTT8639865,19/1/2019 01:18,3.1,"home
"
622,32,70,YHA0455874,19/1/2019 01:43,1.0,"home
"
623,16,46,FXT3615229,19/1/2019 04:41,2.0,"home
"
624,56,42,HXT0079667,19/1/2019 05:16,2.2,"home
"
625,82,21,PZC5097980,19/1/2019 05:17,2.5,"home
"
626,33,32,UPU1476093,19/1/2019 06:37,2.8,"home
"
627,77,76,VWO8303446,19/1/2019 06:54,1.25,"away
"
628,30,6,FPN2273454,19/1/2019 07:17,2.0,"home
"
629,72,23,AXU8043497,19/1/2019 07:38,1.5,"home
"
630,1,36,CFM3534846,19/1/2019 09:40,2.5,"home
"
631,61,69,ZPJ1631476,19/1/2019 10:53,1.5,"home
"
632,51,46,PWU7230395,19/1/2019 10:57,1.25,"home
"
633,96,14,KEE7775626,19/1/2019 11:48,3.1,"home
"
634,87,46,WFN1990370,19/1/2019 14:49,2.8,"away
"
635,79,39,TCE9616497,19/1/2019 15:55,1.0,"home
"
636,3,21,GXE0834353,19/1/2019 16:01,2.2,"home
"
637,81,78,LDZ2720854,19/1/2019 16:14,2.8,"home
"
638,20,10,REY1884058,19/1/2019 18:08,2.8,"home
"
639,80,22,XLN1028197,19/1/2019 18:24,2.8,"home
"
640,4,41,IWR9542463,19/1/2019 19:21,2.8,"home
"
641,54,53,LTG5495705,19/1/2019 19:54,2.8,"home
"
642,19,60,XGJ8635413,19/1/2019 22:02,2.8,"home
"
643,44,59,UYU3706736,19/1/2019 22:44,1.5,"home
"
644,69,36,HPQ7014501,19/1/2019 23:39,1.5,"home
"
645,18,45,RTN6256882,19/1/2019 23:57,2.8,"home
"
646,67,58,JOD0588268,20/1/2019 00:25,2.5,"home
"
647,30,2,PCL4546758,20/1/2019 00:44,2.0,"home
"
648,28,53,GGN4086194,20/1/2019 01:19,2.8,"home
"
649,100,23,BSD8964729,20/1/2019 01:25,2.0,"away
"
650,36,67,GFB8030230,20/1/2019 01:34,2.5,"away
"
651,8,73,ZPO0229335,20/1/2019 03:53,1.0,"home
"
652,26,21,JIP0737058,20/1/2019 03:59,2.5,"home
"
653,47,53,VKP2095535,20/1/2019 04:15,13.0,"home
"
654,21,31,XBH6335215,20/1/2019 04:51,2.0,"away
"
655,32,63,EZL0075583,20/1/2019 05:15,1.0,"home
"
656,78,21,HUY1403558,20/1/2019 05:38,1.0,"home
"
657,33,29,EOK3002735,20/1/2019 05:41,2.8,"home
"
658,28,48,LJR9576147,20/1/2019 06:24,2.8,"home
"
659,28,49,OPL9300520,20/1/2019 06:57,2.8,"home
"
660,1,41,QUA8550605,20/1/2019 07:24,2.5,"home
"
661,97,23,STP9662376,20/1/2019 07:30,2.0,"home
"
662,47,45,QZM0965528,20/1/2019 07:46,13.0,"home
"
663,40,49,PTV6695489,20/1/2019 09:27,2.8,"home
"
664,15,11,XED0298879,20/1/2019 10:10,2.8,"home
"
665,98,10,LVK0081160,20/1/2019 11:34,3.1,"home
"
666,96,16,QBX3397483,20/1/2019 12:10,3.1,"home
"
667,34,54,WXV0767136,20/1/2019 13:23,3.1,"away
"
668,7,70,APK0260771,20/1/2019 13:43,2.0,"away
"
669,86,60,RLG6578461,20/1/2019 14:37,1.0,"home
"
670,94,41,JMP1234806,20/1/2019 14:39,2.5,"home
"
671,33,24,BZU0680478,20/1/2019 15:23,2.8,"home
"
672,43,19,ZQV8793452,20/1/2019 16:46,13.0,"home
"
673,42,21,WIT3460557,20/1/2019 18:03,2.8,"home
"
674,80,29,ZKY4956110,20/1/2019 18:24,2.8,"home
"
675,85,49,TBU6984243,20/1/2019 19:24,1.0,"away
"
676,2,17,EFA6350138,20/1/2019 19:34,2.8,"home
"
677,52,3,LBX3298243,20/1/2019 19:38,2.8,"away
"
678,30,12,JDH9420292,20/1/2019 21:57,2.0,"home
"
679,53,50,SSM4801359,20/1/2019 22:25,2.5,"home
"
680,50,48,BCE8814019,20/1/2019 22:33,2.5,"home
"
681,34,21,YQL3598946,21/1/2019 01:49,2.8,"home
"
682,15,11,KJC6691428,21/1/2019 02:49,2.8,"home
"
683,89,84,KVB9305011,21/1/2019 03:02,2.8,"home
"
684,77,15,UTQ3016461,21/1/2019 03:03,2.8,"away
"
685,75,36,JUW3970592,21/1/2019 03:30,3.1,"home
"
686,98,72,AIW6731427,21/1/2019 05:12,2.5,"away
"
687,9,58,MLI0874351,21/1/2019 05:35,1.5,"home
"
688,35,84,USS3667684,21/1/2019 05:39,2.8,"home
"
689,94,36,RSC0137253,21/1/2019 07:08,2.5,"home
"
690,28,50,IGK4370094,21/1/2019 07:12,2.8,"home
"
691,30,4,ACK2794866,21/1/2019 07:37,2.0,"home
"
692,17,72,MOF3139871,21/1/2019 08:16,1.25,"home
"
693,85,78,QQT6196502,21/1/2019 09:52,2.0,"home
"
694,1,36,LKV2782381,21/1/2019 10:30,2.5,"home
"
695,86,68,AYN7929263,21/1/2019 11:26,1.0,"home
"
696,95,82,WJF2551669,21/1/2019 11:56,3.1,"home
"
697,34,54,TUT5067473,21/1/2019 11:58,2.0,"away
"
698,50,62,RGI8433708,21/1/2019 13:08,1.5,"away
"
699,33,30,EIE9770849,21/1/2019 14:16,2.8,"home
"
700,73,59,CGF1228967,21/1/2019 14:46,1.0,"home
"
701,79,70,GFK2540023,21/1/2019 15:49,2.8,"away
"
702,72,25,XHB3076541,21/1/2019 16:27,1.5,"home
"
703,22,78,EQT0619107,21/1/2019 20:13,2.8,"home
"
704,93,66,JJL7135596,21/1/2019 20:48,1.25,"away
"
705,60,25,GVS2730478,21/1/2019 21:38,2.5,"home
"
706,100,58,ZWX7021726,21/1/2019 23:39,2.0,"away
"
707,4,43,FKW5159869,21/1/2019 23:42,2.8,"home
"
708,63,45,LGF5110138,22/1/2019 00:54,2.8,"home
"
709,43,3,ONG6137737,22/1/2019 01:10,13.0,"home
"
710,84,71,YTX1555898,22/1/2019 01:40,2.8,"away
"
711,96,16,PKY6493787,22/1/2019 01:40,3.1,"home
"
712,61,9,FSB8854008,22/1/2019 02:02,2.8,"away
"
713,95,77,ENN4267927,22/1/2019 03:10,3.1,"home
"
714,69,24,OVM1581074,22/1/2019 03:15,3.1,"away
"
715,28,58,TZM7543429,22/1/2019 03:57,2.8,"away
"
716,63,52,LFW6012688,22/1/2019 04:31,2.8,"home
"
717,55,7,NPL6941453,22/1/2019 05:33,2.8,"away
"
718,92,46,IAB1485657,22/1/2019 05:44,1.0,"home
"
719,71,70,BJJ8951286,22/1/2019 07:10,2.5,"home
"
720,19,60,VYF6540787,22/1/2019 07:13,2.2,"home
"
721,98,24,AOA9639007,22/1/2019 08:02,1.0,"away
"
722,94,41,VEX0949821,22/1/2019 08:22,2.5,"home
"
723,19,69,IKH3446439,22/1/2019 09:40,2.8,"home
"
724,20,2,WLZ8632136,22/1/2019 11:02,2.8,"home
"
725,42,21,OKH1668283,22/1/2019 11:29,2.8,"home
"
726,100,2,RPT4573426,22/1/2019 11:56,2.8,"home
"
727,53,21,HKD7720083,22/1/2019 11:59,13.0,"away
"
728,36,75,MDL5357431,22/1/2019 12:10,2.0,"home
"
729,97,30,BJN5771574,22/1/2019 12:27,2.0,"home
"
730,52,21,RBQ2862314,22/1/2019 12:53,2.8,"home
"
731,9,60,KWJ4999599,22/1/2019 13:42,2.8,"home
"
732,100,74,YAG9995437,22/1/2019 13:51,3.1,"away
"
733,76,58,IHH3177002,22/1/2019 14:31,2.5,"away
"
734,22,75,DMH1980986,22/1/2019 14:51,2.8,"home
"
735,65,21,HLP8195667,22/1/2019 16:34,2.5,"home
"
736,70,18,JUE2068237,22/1/2019 17:00,2.8,"home
"
737,25,21,GIU7051720,22/1/2019 19:17,2.5,"home
"
738,48,70,VAL0097395,22/1/2019 20:22,3.1,"away
"
739,14,68,UXO3906387,22/1/2019 20:25,1.5,"away
"
740,18,47,VKH5060588,22/1/2019 22:00,2.8,"home
"
741,97,34,HOC6720341,22/1/2019 22:41,2.0,"home
"
742,76,63,HCE6186953,22/1/2019 23:51,2.5,"away
"
743,35,78,CPH3198840,23/1/2019 00:55,2.8,"home
"
744,97,34,OKW4191080,23/1/2019 02:14,2.0,"home
"
745,55,36,CTV7832382,23/1/2019 02:55,2.2,"home
"
746,86,50,HIV0801645,23/1/2019 03:16,2.5,"away
"
747,100,7,JME6478284,23/1/2019 03:33,2.8,"home
"
748,22,84,EGL1278341,23/1/2019 04:27,2.8,"home
"
749,76,28,PGC3683893,23/1/2019 04:32,2.0,"away
"
750,77,35,PEV9862294,23/1/2019 04:41,2.5,"home
"
751,26,21,OKY5727375,23/1/2019 05:20,2.5,"home
"
752,90,21,KFR8136417,23/1/2019 05:22,2.8,"home
"
753,49,28,NXD2982620,23/1/2019 06:09,1.25,"home
"
754,33,47,MVR6326249,23/1/2019 06:24,2.2,"away
"
755,40,53,CXA6309390,23/1/2019 06:27,2.8,"home
"
756,43,8,KEU1037167,23/1/2019 08:03,13.0,"home
"
757,50,53,KII7088942,23/1/2019 08:06,2.5,"home
"
758,18,25,KBI2554319,23/1/2019 09:21,1.25,"away
"
759,48,39,FWZ0991831,23/1/2019 09:41,1.0,"away
"
760,71,55,CWT3931124,23/1/2019 09:43,2.5,"home
"
761,55,42,AJX6093275,23/1/2019 11:33,2.2,"home
"
762,99,82,QQS2807589,23/1/2019 12:01,2.0,"away
"
763,30,16,KSH0465431,23/1/2019 13:22,2.0,"home
"
764,95,81,OZL8121110,23/1/2019 15:36,3.1,"home
"
765,44,55,PWS2692821,23/1/2019 16:47,1.5,"home
"
766,25,21,NNG1732915,23/1/2019 18:05,2.5,"home
"
767,7,15,DWC4058747,23/1/2019 18:15,13.0,"home
"
768,49,25,HZO2697744,23/1/2019 19:00,1.25,"home
"
769,19,60,EOY4841480,23/1/2019 21:54,2.8,"home
"
770,31,56,WFY0715394,23/1/2019 22:51,1.25,"away
"
771,52,21,FXR5517826,23/1/2019 23:14,2.8,"home
"
772,89,18,WEZ7128958,23/1/2019 23:33,2.8,"away
"
773,28,52,TUE4059215,24/1/2019 00:38,2.8,"home
"
774,45,76,JMK1836065,24/1/2019 01:21,2.8,"home
"
775,73,68,GEJ0981665,24/1/2019 01:32,1.0,"home
"
776,94,36,SJK6971568,24/1/2019 02:32,2.5,"home
"
777,74,54,ZYA5199572,24/1/2019 02:45,1.0,"home
"
778,36,80,APB9347077,24/1/2019 02:50,2.0,"home
"
779,54,45,SOW4909704,24/1/2019 03:52,2.8,"home
"
780,92,4,AQW7895386,24/1/2019 04:30,2.8,"away
"
781,9,54,BOF4121567,24/1/2019 04:58,1.5,"home
"
782,26,21,PNA5499242,24/1/2019 05:31,2.5,"home
"
783,57,78,FLA7373419,24/1/2019 06:30,2.5,"home
"
784,44,69,OLA8051101,24/1/2019 06:50,1.5,"home
"
785,72,23,UMX2445513,24/1/2019 08:04,1.5,"home
"
786,91,21,SWF7651606,24/1/2019 08:27,3.1,"home
"
787,15,6,JTH9691824,24/1/2019 09:28,2.8,"home
"
788,100,16,GBJ2338644,24/1/2019 10:18,2.8,"home
"
789,64,63,CQW5285838,24/1/2019 10:38,2.0,"home
"
790,43,5,RPD5210185,24/1/2019 12:40,13.0,"home
"
791,95,84,ECC9900070,24/1/2019 13:30,3.1,"home
"
792,17,72,TFE2325386,24/1/2019 14:26,1.0,"home
"
793,74,59,KSJ2359991,24/1/2019 14:56,1.0,"home
"
794,55,35,MQF4126492,24/1/2019 16:58,2.2,"home
"
795,21,21,PIE6710880,24/1/2019 17:28,2.8,"home
"
796,83,28,EXC2833075,24/1/2019 18:57,1.0,"home
"
797,96,83,XCM4709360,24/1/2019 20:38,1.25,"away
"
798,49,29,ARQ7652197,25/1/2019 00:53,1.25,"home
"
799,31,31,RPH9740948,25/1/2019 02:21,2.8,"home
"
800,98,11,ZIT8440285,25/1/2019 03:08,3.1,"home
"
801,86,69,KVX4068445,25/1/2019 03:14,1.0,"home
"
802,72,34,RAU0729879,25/1/2019 04:02,1.5,"home
"
803,81,76,XDJ0482167,25/1/2019 05:32,2.8,"home
"
804,55,38,YHW2338845,25/1/2019 07:06,2.2,"home
"
805,18,48,KPM5131531,25/1/2019 07:52,2.8,"home
"
806,62,36,PSE0866542,25/1/2019 07:56,1.0,"home
"
807,49,34,CMB6167451,25/1/2019 09:53,1.25,"home
"
808,69,22,MES9198076,25/1/2019 09:53,2.0,"away
"
809,81,73,AME4094512,25/1/2019 10:16,2.8,"home
"
810,19,67,HAT2656965,25/1/2019 10:54,2.8,"home
"
811,67,58,UKC1056224,25/1/2019 11:12,2.5,"home
"
812,26,21,ICX3511007,25/1/2019 11:17,2.5,"home
"
813,94,40,VBW3020993,25/1/2019 15:47,2.5,"home
"
814,44,70,PCE9717685,25/1/2019 15:47,1.5,"home
"
815,8,79,TEM8478014,25/1/2019 16:29,1.0,"home
"
816,8,77,RVH0109197,25/1/2019 16:30,1.0,"home
"
817,71,76,CKZ2543515,25/1/2019 17:03,2.0,"away
"
818,87,75,MBJ3318663,25/1/2019 18:48,2.8,"home
"
819,35,80,SNR1726390,25/1/2019 19:48,2.8,"home
"
820,96,12,QJV6229916,25/1/2019 20:59,3.1,"home
"
821,7,15,HLZ2227561,25/1/2019 21:03,13.0,"home
"
822,15,6,JCR0899018,25/1/2019 21:30,2.8,"home
"
823,47,46,CSZ9977264,25/1/2019 21:48,13.0,"home
"
824,72,26,EVA6594862,25/1/2019 21:51,1.5,"home
"
825,71,57,AOR9319451,25/1/2019 21:57,2.5,"home
"
826,58,12,WUW7239302,25/1/2019 22:59,2.8,"away
"
827,39,47,BTR0049121,25/1/2019 23:29,2.5,"away
"
828,32,64,REJ7207790,25/1/2019 23:42,1.0,"home
"
829,95,63,LOZ3001594,26/1/2019 00:11,2.2,"away
"
830,22,77,YEG2876812,26/1/2019 00:27,2.8,"home
"
831,6,58,HQV9557972,26/1/2019 01:16,2.0,"home
"
832,27,75,HEL5029673,26/1/2019 02:21,1.25,"away
"
833,23,31,LNV7432812,26/1/2019 02:44,1.0,"away
"
834,13,43,DKE5226732,26/1/2019 03:29,2.8,"home
"
835,13,42,UUK0323651,26/1/2019 04:38,2.8,"home
"
836,14,26,UZR2365720,26/1/2019 06:19,13.0,"home
"
837,32,64,ITD8304444,26/1/2019 07:04,1.0,"home
"
838,54,51,TXX8016755,26/1/2019 07:11,2.8,"home
"
839,46,62,TFO8362436,26/1/2019 08:18,2.8,"home
"
840,3,51,ZWV9623220,26/1/2019 08:20,1.25,"away
"
841,33,26,NAJ7198108,26/1/2019 09:39,2.8,"home
"
